Материал;Краткий текст материала;ЕИ;ГруппаМтр;КлОцн;Вид оценки;ВидМ;;Названия строк;Количество по полю КлОцн
10310636;Кран цапковый 10б9бк1 Ду6 Ру1;ШТ;106100000;1080;10;ROH;;;
10310637;Диск CD-R Verbatim 700Мб 52х 50шт;ШТ;115060000;700;7;ROH;;;
10310637;Диск CD-R Verbatim 700Мб 52х 50шт;ШТ;115060000;1163;10;ROH;;;
10310638;Фланец счетчика Н-7534 340х200мм;ШТ;106090000;700;7;ROH;;;
10310638;Фланец счетчика Н-7534 340х200мм;ШТ;106090000;1080;10;ROH;;;
10310639;Розетка DIN с заземл.контактом РАр 10-3-;ШТ;102040000;700;7;ROH;;;
10310639;Розетка DIN с заземл.контактом РАр 10-3-;ШТ;102040000;1061;10;ROH;;;
10310640;Журная уч движ путевых листов (форма №8);ШТ;118080000;1161;10;ROH;;;
10310641;Дырокол Erich Krause на 20л;ШТ;118020000;1161;10;ROH;;;
10310642;Кисть малярн.флейц. Профи 0104-063 63мм;ШТ;118100000;1150;10;ROH;;;
10310643;Лампа люминесцентная Лисма ЛБ 40-2 d=32;ШТ;101060000;700;7;ROH;;;
10310643;Лампа люминесцентная Лисма ЛБ 40-2 d=32;ШТ;101060000;1061;10;ROH;;;
10310644;Труба 133х20 ч. 03.2430.093;ШТ;107030300;700;7;ROH;;;
10310644;Труба 133х20 ч. 03.2430.093;ШТ;107030300;1064;10;ROH;;;
10310645;Фильтр воздушный 5690048661 к компрессор;ШТ;107020200;700;7;ROH;;;
10310645;Фильтр воздушный 5690048661 к компрессор;ШТ;107020200;1064;10;ROH;;;
10310646;Каток опорный Т25-21-000СП;ШТ;109050000;1210;10;ROH;;;
10310647;Материал ЭКОТЕС ЛП-3 1500х2000х2,0мм;ЛСТ;113070000;1220;10;ROH;;;
10310648;Крем для рук регенерирующий, 1000мл;БТ;116010000;700;7;ROH;;;
10310648;Крем для рук регенерирующий, 1000мл;БТ;116010000;1130;10;ROH;;;
10310649;"Адаптер ударный 3/8""(F)-1/2""(М)";ШТ;108030000;1161;10;ROH;;;
10310650;Автошина 205/55R16 Michelin шип.;ШТ;109040000;700;7;ROH;;;
10310650;Автошина 205/55R16 Michelin шип.;ШТ;109040000;1210;10;ROH;;;
10310651;Масло ТСп -15 К ТМЗ-18 10 л;ШТ;104070000;1120;10;ROH;;;
10310652;Ком эк.эл/полей пр/ч ЭП-3.52-54/182-188;КМП;118090100;1140;10;ROH;;;
10310653;Штуцер D10 L=60 ч.148382;ШТ;107070200;700;7;ROH;;;
10310653;Штуцер D10 L=60 ч.148382;ШТ;107070200;1064;10;ROH;;;
10310654;Сыр рокфорти голубая плесень;КГ;118070000;1200;10;ROH;;;
10310655;Тонер-картридж HP Q2612A;ШТ;115020000;1163;10;ROH;;;
10310656;Шестигранник бронза БрО5Ц5С5 S30 мм;КГ;105020000;1070;10;ROH;;;
10310657;Горелка пропановая ГЗУ-3-23 6/9 нак.№2,3;ШТ;107050100;700;7;ROH;;;
10310657;Горелка пропановая ГЗУ-3-23 6/9 нак.№2,3;ШТ;107050100;1062;10;ROH;;;
10310658;Сейф д/документов SL-65T, Ш460хГ340хВ630;ШТ;118010000;1150;10;ROH;;;
10310659;Бумага XEROX Colotech,А4;ШТ;115020000;1163;10;ROH;;;
10310660;Модуль DPR-300B-48V;ШТ;101020400;700;7;ROH;;;
10310660;Модуль DPR-300B-48V;ШТ;101020400;1061;10;ROH;;;
10310661;Картридж HP 6614DE;ШТ;115020000;1163;10;ROH;;;
10310662;Букса ч.СТ-213151;ШТ;107070200;700;7;ROH;;;
10310662;Букса ч.СТ-213151;ШТ;107070200;1064;10;ROH;;;
10310663;Альбом для акварели 20л, А3, склейка;ШТ;118020000;1161;10;ROH;;;
10310664;Контактор КМ 2145-23-М4, катушка 220В;ШТ;101020400;700;7;ROH;;;
10310664;Контактор КМ 2145-23-М4, катушка 220В;ШТ;101020400;1061;10;ROH;;;
10310665;Задвижка 31ч917бр Ду250 Ру1,0 фл, э/прив;ШТ;106100000;700;7;ROH;;;
10310665;Задвижка 31ч917бр Ду250 Ру1,0 фл, э/прив;ШТ;106100000;1080;10;ROH;;;
10310666;Уплотнение вала РВП ч.088.8685.003;ШТ;107070200;700;7;ROH;;;
10310666;Уплотнение вала РВП ч.088.8685.003;ШТ;107070200;1064;10;ROH;;;
10310667;Втулка (99139637) Grundfos;ШТ;107010200;700;7;ROH;;;
10310667;Втулка (99139637) Grundfos;ШТ;107010200;1064;10;ROH;;;
10310668;Колба мерная 2-25-2 с пробкой;ШТ;114030000;1210;10;ROH;;;
10310669;Муфта;ШТ;107010200;700;7;ROH;;;
10310669;Муфта;ШТ;107010200;1064;10;ROH;;;
10310670;Колена Ду-250 ч.036847;ШТ;107030300;700;7;ROH;;;
10310670;Колена Ду-250 ч.036847;ШТ;107030300;1064;10;ROH;;;
10310671;Электрощетка ЭГ-74 ИЛГТ.685271.364-08;ШТ;101030200;1061;10;ROH;;;
10310672;Лента диаграммная р/н 3561;М2;118080000;1161;10;ROH;;;
10310673;Шнур плетеный ПА 6мм;КГ;118110000;1161;10;ROH;;;
10310674;Стандарт-титр Соляная кислота 0,1 Н;АМП;114020000;1050;10;ROH;;;
10310675;Штифт цилиндр. 16М6 8 45 РР00058972;ШТ;107070200;700;7;ROH;;;
10310675;Штифт цилиндр. 16М6 8 45 РР00058972;ШТ;107070200;1064;10;ROH;;;
10310676;Тонер-картридж Cactus CS-CF283A;ШТ;115020000;1163;10;ROH;;;
10310677;Боты диэлектрические р.41;ПАР;118090300;1140;10;ROH;;;
10310678;Средство для удаления ржавчины;ШТ;113040000;1220;10;ROH;;;
10310679;Колесо рабочее ч.ВК6-17 вентилятора ПВК;ШТ;107060200;700;7;ROH;;;
10310679;Колесо рабочее ч.ВК6-17 вентилятора ПВК;ШТ;107060200;1064;10;ROH;;;
10310680;Штифт ч.МТ-230217;ШТ;107070200;700;7;ROH;;;
10310680;Штифт ч.МТ-230217;ШТ;107070200;1064;10;ROH;;;
10310681;Тонер-картридж Cactus CS-Q6472A;ШТ;115020000;1163;10;ROH;;;
10310682;Клапан 15б3р Ду40 Ру1,6 муфт.;ШТ;106100000;700;7;ROH;;;
10310682;Клапан 15б3р Ду40 Ру1,6 муфт.;ШТ;106100000;1080;10;ROH;;;
10310683;Рукав пожарный РПК(В)-Н/В-50-1,0-УХЛ1;ШТ;110000000;700;7;ROH;;;
10310683;Рукав пожарный РПК(В)-Н/В-50-1,0-УХЛ1;ШТ;110000000;1210;10;ROH;;;
10310684;Частотомер ЩЧ120-45-65Гц-RS-З;ШТ;111010000;700;7;ROH;;;
10310684;Частотомер ЩЧ120-45-65Гц-RS-З;ШТ;111010000;1062;10;ROH;;;
10310685;Вал вентилятора ч.В2158 ВД-18-2 00-17;ШТ;107030300;700;7;ROH;;;
10310685;Вал вентилятора ч.В2158 ВД-18-2 00-17;ШТ;107030300;1064;10;ROH;;;
10310686;Держатель таблички IST.04;ШТ;116020000;700;7;ROH;;;
10310686;Держатель таблички IST.04;ШТ;116020000;1130;10;ROH;;;
10310687;Маркер перманентный Edding E-390/1;ШТ;118020000;1161;10;ROH;;;
10310688;Стержень разъединителя ТН;ШТ;101010500;700;7;ROH;;;
10310688;Стержень разъединителя ТН;ШТ;101010500;1061;10;ROH;;;
10310689;Отвертка Matrix Ph1х75мм до 1000В;ШТ;108010000;1130;10;ROH;;;
10310690;Зажим для бумаг 19 мм 12 шт Комус;УПК;118020000;1161;10;ROH;;;
10310691;Смазка универсальная WD-40 5 л;ШТ;118040000;1161;10;ROH;;;
10310692;Кабель ШВВП 2х0,75 ГОСТ 7399-97;М;102020000;700;7;ROH;;;
10310692;Кабель ШВВП 2х0,75 ГОСТ 7399-97;М;102020000;1061;10;ROH;;;
10310693;Перчатки антивибрационные р.11;ПАР;118090100;1140;10;ROH;;;
10310694;Крышка сальника насоса 8К К290/30;ШТ;107010200;700;7;ROH;;;
10310694;Крышка сальника насоса 8К К290/30;ШТ;107010200;1064;10;ROH;;;
10310695;Вилка ч.1004385;ШТ;107070200;700;7;ROH;;;
10310695;Вилка ч.1004385;ШТ;107070200;1064;10;ROH;;;
10310696;Пружина плоская ТБЗ-20-74;ШТ;107070200;700;7;ROH;;;
10310696;Пружина плоская ТБЗ-20-74;ШТ;107070200;1064;10;ROH;;;
10310697;"Мягкая игрушка ""Петушок подголовник""";ШТ;118100000;1150;10;ROH;;;
10310698;Шкаф для одежды ОД-421 800х500х1820мм.;ШТ;118010000;1150;10;ROH;;;
10310699;Переключатель ПМОФ-45-112277/II-Д7 У3;ШТ;101020100;700;7;ROH;;;
10310699;Переключатель ПМОФ-45-112277/II-Д7 У3;ШТ;101020100;1061;10;ROH;;;
10310700;Кронштейн Y-образный;ШТ;105060000;1070;10;ROH;;;
10310701;Маркер Attache Palette 1-5 мм зел;ШТ;118020000;1161;10;ROH;;;
10310702;труба 20*2,5 б/ш нерж. 08-12Х18Н10Т;М;106010000;1090;10;ROH;;;
10310703;Кран LD КШЦМ Ду32 Ру4,0 ст.20;ШТ;106100000;700;7;ROH;;;
10310703;Кран LD КШЦМ Ду32 Ру4,0 ст.20;ШТ;106100000;1080;10;ROH;;;
10310704;Указатель напр.фаз УВН-80-2М/1-С;ШТ;111010000;700;7;ROH;;;
10310704;Указатель напр.фаз УВН-80-2М/1-С;ШТ;111010000;1062;10;ROH;;;
10310705;Механизм переводной Р-50 марки 1/9;ШТ;105010000;700;7;ROH;;;
10310705;Механизм переводной Р-50 марки 1/9;ШТ;105010000;1070;10;ROH;;;
10310706;Колер краска Текс №15 бежевый 0.75 л;ШТ;113040000;1220;10;ROH;;;
10310707;Вафли 250г;УПК;118070000;1200;10;ROH;;;
10310708;Проушина с накладкой 325 У-17;ШТ;106090000;700;7;ROH;;;
